"","Date","MaxTemp.degF.","MinTemp.degF.","Precip.inches.","TempSource","PrecipSource"
"18522","10/31/2013",46.8,38.6,0.07,"CC2","CC2"
"18523","11/1/2013",48.5,32.9,0,"CC2","CC2"
"18524","11/2/2013",48.6,27.4,0,"CC2","CC2"
"18525","11/3/2013",52.7,26.7,0,"CC2","CC2"
"18526","11/4/2013",48.3,29.8,0.81,"CC2","CC2"
"18527","11/5/2013",41.8,24.6,0.17,"CC2","CC2"
"18528","11/6/2013",38.1,27.6,0.05,"CC2","CC2"
"18529","11/7/2013",36.9,18.8,0,"CC2","CC2"
"18530","11/8/2013",41.8,18.5,0,"CC2","CC2"
"18531","11/9/2013",41.7,36.9,0.05,"CC2","CC2"
"18532","11/10/2013",40.6,28.9,0,"CC2","CC2"
"18533","11/11/2013",36.4,13.9,0,"CC2","CC2"
"18534","11/12/2013",27.9,10.2,0.22,"CC2","CC2"
"18535","11/13/2013",49.6,18.3,0.05,"CC2","CC2"
"18536","11/14/2013",51.9,30.4,0,"CC2","CC2"
"18537","11/15/2013",55.3,24.9,0.01,"CC2","CC2"
"18538","11/16/2013",44.8,39.8,0.08,"CC2","CC2"
"18539","11/17/2013",43.8,31,0.07,"CC2","CC2"
"18540","11/18/2013",31.2,16.8,0.01,"CC2","CC2"
"18541","11/19/2013",42.4,14.7,0,"CC2","CC2"
"18542","11/20/2013",44.3,36.4,0.01,"CC2","CC2"
"18543","11/21/2013",35.9,24.4,0,"CC2","CC2"
"18544","11/22/2013",32.5,11.7,0,"CC2","CC2"
"18545","11/23/2013",16.9,1.7,0.01,"CC2","CC2"
"18546","11/24/2013",30.1,0.9,0.05,"CC2","CC2"
"18547","11/25/2013",37.6,27.3,0,"CC2","CC2"
"18548","11/26/2013",29.5,13.2,0,"CC2","CC2"
"18549","11/27/2013",22.1,1.1,0.01,"CC2","CC2"
"18550","11/28/2013",24.7,6.3,0,"CC2","CC2"
"18551","11/29/2013",30.3,1.7,0.03,"CC2","CC2"
"18552","11/30/2013",37.8,17.8,0.01,"CC2","CC2"
"18553","12/1/2013",33.6,11,0,"CC2","CC2"
"18554","12/2/2013",37.2,20.1,0.01,"CC2","CC2"
"18555","12/3/2013",33.3,31.5,0.23,"CC2","CC2"
"18556","12/4/2013",30.9,20.9,0,"CC2","CC2"
"18557","12/5/2013",18.9,-2.6,0,"CC2","CC2"
"18558","12/6/2013",3.6,-12.3,0,"CC2","CC2"
"18559","12/7/2013",-1.3,-19.2,0,"CC2","CC2"
"18560","12/8/2013",8.6,-15.6,0.01,"CC2","CC2"
"18561","12/9/2013",5.6,-8.3,0.01,"CC2","CC2"
"18562","12/10/2013",5.7,-4.5,0.01,"CC2","CC2"
"18563","12/11/2013",2.5,-13.3,0.01,"CC2","CC2"
"18564","12/12/2013",14.7,-7.1,0.08,"CC2","CC2"
"18565","12/13/2013",14.8,7.8,0,"CC2","CC2"
"18566","12/14/2013",12.4,2.4,0,"CC2","CC2"
"18567","12/15/2013",0.5,-8.5,0,"CC2","CC2"
"18568","12/16/2013",13.7,-8.1,0,"CC2","CC2"
"18569","12/17/2013",29.6,4.4,0.01,"CC2","CC2"
"18570","12/18/2013",33.3,-0.9,0.15,"CC2","CC2"
"18571","12/19/2013",21.4,12,0,"CC2","CC2"
"18572","12/20/2013",18.5,6.9,0.01,"CC2","CC2"
"18573","12/21/2013",19.5,11.3,0,"CC2","CC2"
"18574","12/22/2013",17.8,9.5,0,"CC2","CC2"
"18575","12/23/2013",9,-8.6,0,"CC2","CC2"
"18576","12/24/2013",8.3,-21.2,0,"CC2","CC2"
"18577","12/25/2013",20.3,8.1,0,"CC2","CC2"
"18578","12/26/2013",21.6,9.5,0.01,"CC2","CC2"
"18579","12/27/2013",38.2,4.7,0.18,"CC2","CC2"
"18580","12/28/2013",41.7,19.4,0.14,"CC2","CC2"
"18581","12/29/2013",21.2,-18.5,0,"CC2","CC2"
"18582","12/30/2013",-2.2,-22.9,0,"CC2","CC2"
"18583","12/31/2013",-4.1,-20.4,0,"CC2","CC2"
"18584","1/1/2014",-2.5,-18.3,0,"CC2","CC2"
"18585","1/2/2014",0.5,-20.3,0,"CC2","CC2"
"18586","1/3/2014",22,-21.9,0.07,"CC2","CC2"
"18587","1/4/2014",30.1,-1.6,0,"CC2","CC2"
"18588","1/5/2014",-3.5,-19.5,0.02,"CC2","CC2"
"18589","1/6/2014",-13.8,-25,0.01,"CC2","CC2"
"18590","1/7/2014",1.6,-24.5,0.01,"CC2","CC2"
"18591","1/8/2014",0.6,-20.3,0.01,"CC2","CC2"
"18592","1/9/2014",18.2,-24,0.02,"CC2","CC2"
"18593","1/10/2014",28.5,15.5,0,"CC2","CC2"
"18594","1/11/2014",30.7,19.2,0.01,"CC2","CC2"
"18595","1/12/2014",39.5,19.7,0,"CC2","CC2"
"18596","1/13/2014",30.7,17.1,0.03,"CC2","CC2"
"18597","1/14/2014",23.5,8.3,0.23,"CC2","CC2"
"18598","1/15/2014",20.3,-10.9,0.08,"CC2","CC2"
"18599","1/16/2014",33.9,6.8,0.02,"CC2","CC2"
"18600","1/17/2014",12.2,-1.9,0.04,"CC2","CC2"
"18601","1/18/2014",19.4,5.7,0.01,"CC2","CC2"
"18602","1/19/2014",37.6,15.5,0.02,"CC2","CC2"
"18603","1/20/2014",29,-2.8,0.07,"CC2","CC2"
"18604","1/21/2014",-0.4,-23.1,0.04,"CC2","CC2"
"18605","1/22/2014",3.1,-6,0.01,"CC2","CC2"
"18606","1/23/2014",-5.2,-19.7,0.03,"CC2","CC2"
"18607","1/24/2014",31.2,-5.1,0,"CC2","CC2"
"18608","1/25/2014",29.4,0,0.27,"CC2","CC2"
"18609","1/26/2014",13.5,-4.2,0.05,"CC2","CC2"
"18610","1/27/2014",-5.7,-18.5,0.05,"CC2","CC2"
"18611","1/28/2014",-1.8,-26,0.03,"CC2","CC2"
"18612","1/29/2014",28.4,-12.9,0.01,"CC2","CC2"
"18613","1/30/2014",23.2,-3.4,0.01,"CC2","CC2"
"18614","1/31/2014",7.4,-21.9,0.05,"CC2","CC2"
"18615","2/1/2014",18.9,-5.9,0.03,"CC2","CC2"
"18616","2/2/2014",13.4,-19,0.03,"CC2","CC2"
"18617","2/3/2014",14.8,-13.5,0.03,"CC2","CC2"
"18618","2/4/2014",7.5,-12.4,0.03,"CC2","CC2"
"18619","2/5/2014",3,-5.7,0.01,"CC2","CC2"
"18620","2/6/2014",2.7,-16.8,0.02,"CC2","CC2"
"18621","2/7/2014",12.2,-8.3,0.03,"CC2","CC2"
"18622","2/8/2014",15.3,-17.2,0.03,"CC2","CC2"
"18623","2/9/2014",4.6,-5.7,0.02,"CC2","CC2"
"18624","2/10/2014",5,-19.9,0.02,"CC2","CC2"
"18625","2/11/2014",13.2,-24,0.03,"CC2","CC2"
"18626","2/12/2014",25.2,9.4,0.01,"CC2","CC2"
"18627","2/13/2014",24.9,6.9,0.01,"CC2","CC2"
"18628","2/14/2014",14.5,-6.5,0.08,"CC2","CC2"
"18629","2/15/2014",17.7,-8.9,0.04,"CC2","CC2"
"18630","2/16/2014",18.3,-3.9,0.11,"CC2","CC2"
"18631","2/17/2014",25.7,10,0.04,"CC2","CC2"
"18632","2/18/2014",42.3,8.3,0,"CC2","CC2"
"18633","2/19/2014",42.3,13.3,0,"CC2","CC2"
"18634","2/20/2014",36.6,28.7,0,"CC2","CC2"
"18635","2/21/2014",22.5,6.5,0.09,"CC2","CC2"
"18636","2/22/2014",14.5,1.1,0.13,"CC2","CC2"
"18637","2/23/2014",16.4,-4.7,0.09,"CC2","CC2"
"18638","2/24/2014",11.4,-4.7,0.07,"CC2","CC2"
"18639","2/25/2014",5.5,-10.6,0.06,"CC2","CC2"
"18640","2/26/2014",17.4,-16.2,0.03,"CC2","CC2"
"18641","2/27/2014",-1.1,-21.1,0.04,"CC2","CC2"
"18642","2/28/2014",12.6,-22.8,0.01,"CC2","CC2"
"18643","3/1/2014",8,-6.5,0.01,"CC2","CC2"
"18644","3/2/2014",4.2,-18.2,0.02,"CC2","CC2"
"18645","3/3/2014",9.4,-22.3,0.02,"CC2","CC2"
"18646","3/4/2014",16.3,5.4,0.01,"CC2","CC2"
"18647","3/5/2014",23.6,4,0.03,"CC2","CC2"
"18648","3/6/2014",27.7,10,0.17,"CC2","CC2"
"18649","3/7/2014",31.1,23.2,0.09,"CC2","CC2"
"18650","3/8/2014",28.4,8.4,0.09,"CC2","CC2"
"18651","3/9/2014",44.3,13.3,0.11,"CC2","CC2"
"18652","3/10/2014",54.1,29.9,0.01,"CC2","CC2"
"18653","3/11/2014",42.4,30.9,0,"CC2","CC2"
"18654","3/12/2014",29.6,14.2,0,"CC2","CC2"
"18655","3/13/2014",49.6,16.7,0,"CC2","CC2"
"18656","3/14/2014",40.9,26.4,1.89,"CC2","CC2"
"18657","3/15/2014",28.5,14.7,0.02,"CC2","CC2"
"18658","3/16/2014",24.5,0.6,0.01,"CC2","CC2"
"18659","3/17/2014",33.2,21.3,0.01,"CC2","CC2"
"18660","3/18/2014",31.4,25.8,0.06,"CC2","CC2"
"18661","3/19/2014",35.7,24.9,0.02,"CC2","CC2"
"18662","3/20/2014",44.7,14.8,0,"CC2","CC2"
"18663","3/21/2014",41.8,26.4,2.39,"CC2","CC2"
"18664","3/22/2014",21.8,5.1,0.27,"CC2","CC2"
"18665","3/23/2014",22.8,-3.1,0.01,"CC2","CC2"
"18666","3/24/2014",28.3,1.2,0,"CC2","CC2"
"18667","3/25/2014",21.3,5.9,0,"CC2","CC2"
"18668","3/26/2014",38.3,1.5,0.04,"CC2","CC2"
"18669","3/27/2014",40,29.7,0.07,"CC2","CC2"
"18670","3/28/2014",34.9,22.8,0,"CC2","CC2"
"18671","3/29/2014",42.8,13.5,0,"CC2","CC2"
"18672","3/30/2014",53.7,34.5,0,"CC2","CC2"
"18673","3/31/2014",48.1,40.3,0,"CC2","CC2"
"18674","4/1/2014",36.6,18.6,0,"CC2","CC2"
"18675","4/2/2014",39.3,13.8,0.01,"CC2","CC2"
"18676","4/3/2014",36.3,28.1,0,"CC2","CC2"
"18677","4/4/2014",41,24.8,0.01,"CC2","CC2"
"18678","4/5/2014",47.4,16.2,0.01,"CC2","CC2"
"18679","4/6/2014",57.8,35.3,0,"CC2","CC2"
"18680","4/7/2014",54.9,30.9,0,"CC2","CC2"
"18681","4/8/2014",49.2,29.2,0,"CC2","CC2"
"18682","4/9/2014",68.6,25.5,0,"CC2","CC2"
"18683","4/10/2014",60,37.1,0.06,"CC2","CC2"
"18684","4/11/2014",62.3,32.8,0.01,"CC2","CC2"
"18685","4/12/2014",50.7,43.1,0.01,"CC2","CC2"
"18686","4/13/2014",41.5,33.8,0.02,"CC2","CC2"
"18687","4/14/2014",34.1,26.2,0,"CC2","CC2"
"18688","4/15/2014",36.5,15.9,0.07,"CC2","CC2"
"18689","4/16/2014",30.8,27.4,0.03,"CC2","CC2"
"18690","4/17/2014",41.2,27.1,0.01,"CC2","CC2"
"18691","4/18/2014",46,18.6,0.01,"CC2","CC2"
"18692","4/19/2014",61.6,40.3,0,"CC2","CC2"
"18693","4/20/2014",72.4,33.5,0.01,"CC2","CC2"
"18694","4/21/2014",66.3,44.2,0,"CC2","CC2"
"18695","4/22/2014",56.1,30.4,0,"CC2","CC2"
"18696","4/23/2014",48.7,32.6,0,"CC2","CC2"
"18697","4/24/2014",42.2,39,0,"CC2","CC2"
"18698","4/25/2014",58.4,31.2,0,"CC2","CC2"
"18699","4/26/2014",55.2,29,0,"CC2","CC2"
"18700","4/27/2014",44.2,35.9,0,"CC2","CC2"
"18701","4/28/2014",43.9,39.4,0,"CC2","CC2"
"18702","4/29/2014",39.8,33.4,0,"CC2","CC2"
"18703","4/30/2014",44.2,35.2,0,"CC2","CC2"
"18704","5/1/2014",48.2,37.1,0.07,"CC2","CC2"
"18705","5/2/2014",56.6,39.8,0,"CC2","CC2"
"18706","5/3/2014",57.4,41.2,0,"CC2","CC2"
"18707","5/4/2014",56.2,32.2,0,"CC2","CC2"
"18708","5/5/2014",63.9,46.2,0,"CC2","CC2"
"18709","5/6/2014",64,38.6,0,"CC2","CC2"
"18710","5/7/2014",66.8,51.5,0,"CC2","CC2"
"18711","5/8/2014",60.8,49.9,1.16,"CC2","CC2"
"18712","5/9/2014",57,41.4,0,"CC2","CC2"
"18713","5/10/2014",69.1,35.4,0.07,"CC2","CC2"
"18714","5/11/2014",72.2,45.7,0.01,"CC2","CC2"
"18715","5/12/2014",58.1,44.5,1.25,"CC2","CC2"
"18716","5/13/2014",52.2,44.5,0,"CC2","CC2"
"18717","5/14/2014",56.3,33.1,0,"CC2","CC2"
"18718","5/15/2014",47.2,36.9,0,"CC2","CC2"
"18719","5/16/2014",53.3,38.1,0,"CC2","CC2"
"18720","5/17/2014",65.8,37.3,0,"CC2","CC2"
"18721","5/18/2014",72.7,43.9,0,"CC2","CC2"
"18722","5/19/2014",60.8,50.8,0.96,"CC2","CC2"
"18723","5/20/2014",76.3,49.8,0,"CC2","CC2"
"18724","5/21/2014",63.3,48.4,0,"CC2","CC2"
"18725","5/22/2014",69.5,41.1,0,"CC2","CC2"
"18726","5/23/2014",76.8,42.4,0,"CC2","CC2"
"18727","5/24/2014",80.8,56,0,"CC2","CC2"
"18728","5/25/2014",81.4,55.6,0,"CC2","CC2"
"18729","5/26/2014",84.5,62.2,0,"CC2","CC2"
"18730","5/27/2014",66.2,57.2,0.17,"CC2","CC2"
"18731","5/28/2014",80.5,50.4,0,"CC2","CC2"
"18732","5/29/2014",83.6,47.9,0,"CC2","CC2"
"18733","5/30/2014",86.7,55.5,0,"CC2","CC2"
"18734","5/31/2014",83.9,64.4,1.86,"CC2","CC2"
"18735","6/1/2014",76.7,64.6,0.69,"CC2","CC2"
"18736","6/2/2014",78.4,61,0.27,"CC2","CC2"
"18737","6/3/2014",74.6,54,0,"CC2","CC2"
"18738","6/4/2014",79.4,52.9,0,"CC2","CC2"
"18739","6/5/2014",76.1,59.8,0.02,"CC2","CC2"
"18740","6/6/2014",81.9,54.3,0.12,"CC2","CC2"
"18741","6/7/2014",63.9,51.7,0.65,"CC2","CC2"
"18742","6/8/2014",70.7,43.7,0,"CC2","CC2"
"18743","6/9/2014",71.9,51.2,0,"CC2","CC2"
"18744","6/10/2014",77.1,48.1,0,"CC2","CC2"
"18745","6/11/2014",80.1,51.2,0.02,"CC2","CC2"
"18746","6/12/2014",65.4,48.4,0.11,"CC2","CC2"
"18747","6/13/2014",74,41.1,0,"CC2","CC2"
"18748","6/14/2014",67.2,56.4,0.9,"CC2","CC2"
"18749","6/15/2014",74.5,56.9,1.01,"CC2","CC2"
"18750","6/16/2014",84,55.6,0.15,"CC2","CC2"
"18751","6/17/2014",82.4,57.7,0,"CC2","CC2"
"18752","6/18/2014",75.6,64.7,0.03,"CC2","CC2"
"18753","6/19/2014",74.3,63,1.79,"CC2","CC2"
"18754","6/20/2014",83.2,66.6,0.02,"CC2","CC2"
"18755","6/21/2014",81.6,56.6,0,"CC2","CC2"
"18756","6/22/2014",74.5,60.9,0.41,"CC2","CC2"
"18757","6/23/2014",79,60,0,"CC2","CC2"
"18758","6/24/2014",81.2,57.7,0.14,"CC2","CC2"
"18759","6/25/2014",62.2,50.5,0,"CC2","CC2"
"18760","6/26/2014",79.1,51.2,0,"CC2","CC2"
"18761","6/27/2014",80.1,68.5,0,"CC2","CC2"
"18762","6/28/2014",82.2,66.4,0.95,"CC2","CC2"
"18763","6/29/2014",84.3,62.8,0,"CC2","CC2"
"18764","6/30/2014",80,63.4,0,"CC2","CC2"
"18765","7/1/2014",73,56.4,0,"CC2","CC2"
"18766","7/2/2014",71.7,54.6,0,"CC2","CC2"
"18767","7/3/2014",76.1,48.8,0,"CC2","CC2"
"18768","7/4/2014",76.6,49,0,"CC2","CC2"
"18769","7/5/2014",83.9,63.9,0,"CC2","CC2"
"18770","7/6/2014",87.5,68.2,0.14,"CC2","CC2"
"18771","7/7/2014",80.8,58.9,0.15,"CC2","CC2"
"18772","7/8/2014",73.5,59.6,0,"CC2","CC2"
"18773","7/9/2014",77.1,51.4,0,"CC2","CC2"
"18774","7/10/2014",82,53.6,0,"CC2","CC2"
"18775","7/11/2014",79.8,66.5,0.23,"CC2","CC2"
"18776","7/12/2014",76.4,63.4,0,"CC2","CC2"
"18777","7/13/2014",75.2,55.5,0,"CC2","CC2"
"18778","7/14/2014",63.1,54.2,0.05,"CC2","CC2"
"18779","7/15/2014",69.7,52.5,0,"CC2","CC2"
"18780","7/16/2014",75.4,47.2,0,"CC2","CC2"
"18781","7/17/2014",78.9,48.6,0,"CC2","CC2"
"18782","7/18/2014",78.6,57.2,0,"CC2","CC2"
"18783","7/19/2014",77.1,67,0,"CC2","CC2"
"18784","7/20/2014",86.2,65.5,0,"CC2","CC2"
"18785","7/21/2014",89.3,73,0,"CC2","CC2"
"18786","7/22/2014",81.9,65.4,0,"CC2","CC2"
"18787","7/23/2014",79.3,52.8,0,"CC2","CC2"
"18788","7/24/2014",80.2,51.6,0,"CC2","CC2"
"18789","7/25/2014",77.5,63.1,0.19,"CC2","CC2"
"18790","7/26/2014",85.4,64.3,0,"CC2","CC2"
"18791","7/27/2014",74.1,62,0,"CC2","CC2"
"18792","7/28/2014",76.3,57.7,0,"CC2","CC2"
"18793","7/29/2014",78.2,56,0,"CC2","CC2"
"18794","7/30/2014",80.5,52.1,0,"CC2","CC2"
"18795","7/31/2014",82.5,54,0,"CC2","CC2"
"18796","8/1/2014",84.3,56.2,0,"CC2","CC2"
"18797","8/2/2014",84.7,55.7,0,"CC2","CC2"
"18798","8/3/2014",83.1,56.8,0,"CC2","CC2"
"18799","8/4/2014",79.3,61.4,0,"CC2","CC2"
"18800","8/5/2014",79.1,54.8,0,"CC2","CC2"
"18801","8/6/2014",83.3,52.2,0,"CC2","CC2"
"18802","8/7/2014",82.1,54.2,0,"CC2","CC2"
"18803","8/8/2014",82.7,56.4,0,"CC2","CC2"
"18804","8/9/2014",79.2,58.8,0,"CC2","CC2"
"18805","8/10/2014",80.6,60.7,1.12,"CC2","CC2"
"18806","8/11/2014",75.8,60.8,0.6,"CC2","CC2"
"18807","8/12/2014",78,53.2,0,"CC2","CC2"
"18808","8/13/2014",78.2,57,0,"CC2","CC2"
"18809","8/14/2014",77.6,52.2,0,"CC2","CC2"
"18810","8/15/2014",83.3,57.9,0,"CC2","CC2"
"18811","8/16/2014",83.4,63.4,0,"CC2","CC2"
"18812","8/17/2014",70.9,63.6,0.04,"CC2","CC2"
"18813","8/18/2014",83.1,62.4,0.24,"CC2","CC2"
"18814","8/19/2014",77.2,59.4,0,"CC2","CC2"
"18815","8/20/2014",78,59,0,"CC2","CC2"
"18816","8/21/2014",75,65.6,0.53,"CC2","CC2"
"18817","8/22/2014",74.1,65.1,0,"CC2","CC2"
"18818","8/23/2014",77.1,64.3,0,"CC2","CC2"
"18819","8/24/2014",81.5,72.4,0.33,"CC2","CC2"
"18820","8/25/2014",74.2,60.7,0,"CC2","CC2"
"18821","8/26/2014",71.4,53,0,"CC2","CC2"
"18822","8/27/2014",73.7,54.5,0.06,"CC2","CC2"
"18823","8/28/2014",73.1,55.3,0.02,"CC2","CC2"
"18824","8/29/2014",70.1,65.4,1.11,"CC2","CC2"
"18825","8/30/2014",73.9,64.1,0,"CC2","CC2"
"18826","8/31/2014",81.4,59.5,0.17,"CC2","CC2"
"18827","9/1/2014",75.5,57.6,0.1,"CC2","CC2"
"18828","9/2/2014",76.9,54.4,0,"CC2","CC2"
"18829","9/3/2014",69,56.6,1.09,"CC2","CC2"
"18830","9/4/2014",81.8,62.2,0,"CC2","CC2"
"18831","9/5/2014",67.5,49.4,0,"CC2","CC2"
"18832","9/6/2014",75,48.1,0,"CC2","CC2"
"18833","9/7/2014",76,49,0,"CC2","CC2"
"18834","9/8/2014",73.9,56.3,0,"CC2","CC2"
"18835","9/9/2014",72.4,57.4,0.56,"CC2","CC2"
"18836","9/10/2014",62.2,46.2,0.51,"CC2","CC2"
"18837","9/11/2014",54.4,38.8,0,"CC2","CC2"
"18838","9/12/2014",51.9,37.5,0,"CC2","CC2"
"18839","9/13/2014",59.1,31,0,"CC2","CC2"
"18840","9/14/2014",62.3,48.1,0,"CC2","CC2"
"18841","9/15/2014",60.1,39.4,0,"CC2","CC2"
"18842","9/16/2014",67.2,36.6,0,"CC2","CC2"
"18843","9/17/2014",73.2,45.7,0,"CC2","CC2"
"18844","9/18/2014",71.3,44.4,0,"CC2","CC2"
"18845","9/19/2014",68.8,58.2,0,"CC2","CC2"
"18846","9/20/2014",73.3,55.3,0.19,"CC2","CC2"
"18847","9/21/2014",65.2,46.3,0.03,"CC2","CC2"
"18848","9/22/2014",71.4,40.4,0,"CC2","CC2"
"18849","9/23/2014",73.4,43.3,0,"CC2","CC2"
"18850","9/24/2014",63.9,58.4,0,"CC2","CC2"
"18851","9/25/2014",76.5,56.7,0,"CC2","CC2"
"18852","9/26/2014",78.9,52.4,0,"CC2","CC2"
"18853","9/27/2014",81.4,60.5,0,"CC2","CC2"
"18854","9/28/2014",82.1,55.6,0,"CC2","CC2"
"18855","9/29/2014",64.9,43.2,0,"CC2","CC2"
"18856","9/30/2014",56,41,0,"CC2","CC2"
"18857","10/1/2014",55.3,48.8,0.28,"CC2","CC2"
"18858","10/2/2014",58,50.8,0.32,"CC2","CC2"
"18859","10/3/2014",50.4,37.3,0.05,"CC2","CC2"
"18860","10/4/2014",48.2,34.2,0.04,"CC2","CC2"
"18861","10/5/2014",48.7,30.2,0,"CC2","CC2"
"18862","10/6/2014",58.5,31,0,"CC2","CC2"
"18863","10/7/2014",57.1,36.4,0,"CC2","CC2"
"18864","10/8/2014",53.5,34.2,0,"CC2","CC2"
"18865","10/9/2014",53.5,27.3,0,"CC2","CC2"
"18866","10/10/2014",53,26.1,0,"CC2","CC2"
"18867","10/11/2014",58,24,0,"CC2","CC2"
"18868","10/12/2014",63,38,0,"CC2","CC2"
"18869","10/13/2014",56,50,0,"CC2","CC2"
"18870","10/14/2014",66,43,0,"CC2","CC2"
"18871","10/15/2014",66,34,0,"CC2","CC2"
"18872","10/16/2014",72,32,0,"CC2","CC2"
"18873","10/17/2014",56,47,0.01,"CC2","CC2"
"18874","10/18/2014",55,33,0,"CC2","CC2"
"18875","10/19/2014",68,32,0,"CC2","CC2"
"18876","10/20/2014",61,36,0,"CC2","CC2"
"18877","10/21/2014",56.7,30,0,"CC2","CC2"
"18878","10/22/2014",58.9,40,0,"CC2","CC2"
"18879","10/23/2014",67.1,49.8,0,"CC2","CC2"
"18880","10/24/2014",67.7,45.9,0,"CC2","CC2"
"18881","10/25/2014",62.9,37.7,0,"CC2","CC2"
"18882","10/26/2014",63.5,26.5,0,"CC2","CC2"
"18883","10/27/2014",65.7,37.7,0,"CC2","CC2"
"18884","10/28/2014",46.4,37.8,0,"CC2","CC2"
"18885","10/29/2014",41.1,32.5,0,"CC2","CC2"
"18886","10/30/2014",45.9,32.6,0,"CC2","CC2"
"18887","10/31/2014",38.4,19.6,0,"CC2","CC2"
"18888","11/1/2014",40.9,15.7,0,"CC2","CC2"
"18889","11/2/2014",56.1,33.1,0,"CC2","CC2"
"18890","11/3/2014",52.8,41.9,0,"CC2","CC2"
"18891","11/4/2014",51.3,38.3,0,"CC2","CC2"
"18892","11/5/2014",39.6,30,0.19,"CC2","CC2"
"18893","11/6/2014",42.7,26.4,0,"CC2","CC2"
"18894","11/7/2014",43.7,24,0.02,"CC2","CC2"
"18895","11/8/2014",40.8,34.1,0,"CC2","CC2"
"18896","11/9/2014",37.1,27.1,0,"CC2","CC2"
"18897","11/10/2014",28.7,24.1,0.57,"CC2","CC2"
"18898","11/11/2014",25.8,16.1,0.02,"CC2","CC2"
"18899","11/12/2014",24,9.1,0,"CC2","CC2"
"18900","11/13/2014",24,15.7,0,"CC2","CC2"
"18901","11/14/2014",21.8,1.4,0,"CC2","CC2"
"18902","11/15/2014",20.6,-8.1,0,"CC2","CC2"
"18903","11/16/2014",17.3,5.1,0.01,"CC2","CC2"
"18904","11/17/2014",15.1,5.5,0,"CC2","CC2"
"18905","11/18/2014",16.5,1.3,0,"CC2","CC2"
"18906","11/19/2014",23.6,14.8,0,"CC2","CC2"
"18907","11/20/2014",16,-5,0,"CC2","CC2"
"18908","11/21/2014",29.2,-6.9,0,"CC2","CC2"
"18909","11/22/2014",36.1,30.3,0,"CC2","CC2"
"18910","11/23/2014",45.3,36.2,0.03,"CC2","CC2"
"18911","11/24/2014",34,17.5,0.04,"CC2","CC2"
"18912","11/25/2014",21.6,3.4,0,"CC2","CC2"
"18913","11/26/2014",24.9,14.2,0,"CC2","CC2"
"18914","11/27/2014",10.7,-5.8,0,"CC2","CC2"
"18915","11/28/2014",20,6.7,0.04,"CC2","CC2"
"18916","11/29/2014",36.7,17.9,0,"CC2","CC2"
"18917","11/30/2014",27.4,3.3,0,"CC2","CC2"
"18918","12/1/2014",5.8,-6.4,0,"CC2","CC2"
"18919","12/2/2014",19.8,-1.3,0,"CC2","CC2"
"18920","12/3/2014",21.5,2.4,0,"CC2","CC2"
"18921","12/4/2014",31.5,1.4,0,"CC2","CC2"
"18922","12/5/2014",33.1,20,0,"CC2","CC2"
"18923","12/6/2014",30.6,10.3,0,"CC2","CC2"
"18924","12/7/2014",34.9,25.5,0.01,"CC2","CC2"
"18925","12/8/2014",33.7,20.3,0.04,"CC2","CC2"
"18926","12/9/2014",21.2,14.2,0,"CC2","CC2"
"18927","12/10/2014",25.6,20.5,0,"CC2","CC2"
"18928","12/11/2014",29.4,25.9,0,"CC2","CC2"
"18929","12/12/2014",34.9,30.2,0,"CC2","CC2"
"18930","12/13/2014",43.5,34.8,0,"CC2","CC2"
"18931","12/14/2014",47.2,42.9,0,"CC2","CC2"
"18932","12/15/2014",47.5,32.6,0.72,"CC2","CC2"
"18933","12/16/2014",30.5,17.1,0.04,"CC2","CC2"
"18934","12/17/2014",17.7,6.9,0,"CC2","CC2"
"18935","12/18/2014",21.4,5.4,0,"CC2","CC2"
"18936","12/19/2014",27.6,20.6,0,"CC2","CC2"
"18937","12/20/2014",31.6,27.8,0,"CC2","CC2"
"18938","12/21/2014",35.9,30.4,0.1,"CC2","CC2"
"18939","12/22/2014",37.3,34.5,0.09,"CC2","CC2"
"18940","12/23/2014",35.4,33.6,0.01,"CC2","CC2"
"18941","12/24/2014",35.5,32.2,0,"CC2","CC2"
"18942","12/25/2014",32.6,29.9,0.14,"CC2","CC2"
"18943","12/26/2014",31.3,27.2,0.03,"CC2","CC2"
"18944","12/27/2014",26.9,11.2,0.15,"CC2","CC2"
"18945","12/28/2014",22.1,6.4,0,"CC2","CC2"
"18946","12/29/2014",7.8,-8.1,0,"CC2","CC2"
"18947","12/30/2014",5.1,-11.8,0,"CC2","CC2"
"18948","12/31/2014",12.7,-7.8,0,"CC2","CC2"
"18949","1/1/2015",29.44,11.73,0,"CC2","CC2"
"18950","1/2/2015",26.77,-2.42,0,"CC2","CC2"
"18951","1/3/2015",30.34,11.34,0,"CC2","CC2"
"18952","1/4/2015",10.58,-7.94,0,"CC2","CC2"
"18953","1/5/2015",-0.92,-14.84,0,"CC2","CC2"
"18954","1/6/2015",8.29,-7.82,0,"CC2","CC2"
"18955","1/7/2015",-0.31,-10.48,0,"CC2","CC2"
"18956","1/8/2015",11.08,-6.5,0,"CC2","CC2"
"18957","1/9/2015",5.49,-5.51,0,"CC2","CC2"
"18958","1/10/2015",14.31,-10.71,0,"CC2","CC2"
"18959","1/11/2015",9.72,-3.78,0,"CC2","CC2"
"18960","1/12/2015",3.45,-16.47,0,"CC2","CC2"
"18961","1/13/2015",14.16,-24.54,0,"CC2","CC2"
"18962","1/14/2015",23.81,12.58,0,"CC2","CC2"
